pid,trial_index,stimulus_song,target_song,emotion,arousal,valence,correct
26,13,audio/1_The_Sweetest.mp3,relaxed,none of these,4,4,FALSE
26,14,audio/2_Inside.mp3,sad,sad,3,2,TRUE
26,15,audio/1_Be_Happy.mp3,happy,happy,7,5,TRUE
26,16,audio/14_Get_Lucky.mp3,happy,happy,4,6,TRUE
26,17,audio/7_Digital.mp3,relaxed,relaxed,3,4,TRUE
26,18,audio/13_Boser_Wolf.mp3,sad,happy,2,4,FALSE
26,19,audio/5_Valerie.mp3,happy,happy,7,5,TRUE
26,20,audio/11_Be_Happy.mp3,happy,happy,6,6,TRUE
26,21,audio/16_Restless.mp3,happy,happy,6,6,TRUE
26,22,audio/2_Blood_On_The_Ground.mp3,angry,angry,7,4,TRUE
26,23,audio/8_Restless.mp3,happy,happy,6,4,TRUE
26,24,audio/4_Make_Light.mp3,happy,relaxed,4,5,FALSE
26,25,audio/4_Mbube.mp3,relaxed,happy,4,4,FALSE
26,26,audio/2_Incomplete.mp3,angry,angry,6,4,TRUE
26,27,audio/24_Restless.mp3,happy,happy,5,5,TRUE
26,28,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,4,6,TRUE
26,29,audio/12_Skinny_Love.mp3,sad,none of these,3,4,FALSE
26,30,audio/4_Destiny.mp3,relaxed,happy,4,6,FALSE
26,31,audio/12_Skank_Down.mp3,happy,none of these,6,5,FALSE
26,32,audio/7_Here_Today.mp3,sad,sad,3,3,TRUE
26,33,audio/9_Pain_(Live_Version).mp3,angry,angry,5,4,TRUE
26,34,audio/13_Motown_Junk.mp3,angry,angry,6,5,TRUE
26,35,audio/28_Valerie.mp3,happy,relaxed,4,4,FALSE
26,36,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,5,3,TRUE
26,37,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,sad,1,2,FALSE
26,38,audio/4_Come_On_Baby.mp3,relaxed,relaxed,4,4,TRUE
26,39,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,2,3,TRUE
26,40,audio/25_Old_Blacktop.mp3,sad,relaxed,3,4,FALSE
26,41,audio/2_Love's_Requiem.mp3,sad,sad,2,3,TRUE
27,0,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,3,3,TRUE
27,1,audio/3_Walk_on_the_wild_side.mp3,relaxed,relaxed,5,5,TRUE
27,2,audio/13_Boser_Wolf.mp3,sad,relaxed,1,3,FALSE
27,3,audio/11_Be_Happy.mp3,happy,happy,6,5,TRUE
27,4,audio/12_Skank_Down.mp3,happy,happy,7,5,TRUE
27,5,audio/7_Digital.mp3,relaxed,relaxed,5,5,TRUE
27,6,audio/7_Here_Today.mp3,sad,sad,5,4,TRUE
27,7,audio/15_Here_Today.mp3,sad,sad,6,5,TRUE
27,8,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,5,4,TRUE
27,9,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,5,5,TRUE
27,10,audio/2_Boser_Wolf.mp3,sad,relaxed,3,4,FALSE
27,11,audio/14_Get_Lucky.mp3,happy,happy,6,6,TRUE
27,12,audio/4_Come_On_Baby.mp3,relaxed,relaxed,7,5,TRUE
27,13,audio/1_Be_Happy.mp3,happy,happy,6,6,TRUE
27,14,audio/4_Make_Light.mp3,happy,happy,6,6,TRUE
27,15,audio/21_Skank_Down.mp3,happy,happy,7,6,TRUE
27,16,audio/2_Inside.mp3,sad,sad,5,5,TRUE
27,17,audio/2_Love's_Requiem.mp3,sad,sad,5,4,TRUE
27,18,audio/23_Inside.mp3,sad,sad,5,3,TRUE
27,19,audio/5_Love's_Requiem.mp3,sad,sad,5,3,TRUE
27,20,audio/1_Skinny_Love.mp3,sad,sad,6,3,TRUE
27,21,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,7,2,TRUE
27,22,audio/2_Blood_On_The_Ground.mp3,angry,angry,6,2,TRUE
27,23,audio/4_Mbube.mp3,relaxed,happy,6,5,FALSE
27,24,audio/2_Sweet_Song.mp3,relaxed,sad,5,4,FALSE
27,25,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,sad,5,5,TRUE
27,26,audio/12_Skinny_Love.mp3,sad,sad,6,3,TRUE
27,27,audio/26_Make_Light.mp3,happy,happy,6,5,TRUE
27,28,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,sad,5,3,TRUE
27,29,audio/5_Valerie.mp3,happy,happy,6,6,TRUE
27,30,audio/28_Valerie.mp3,happy,happy,7,5,TRUE
27,31,audio/13_Motown_Junk.mp3,angry,happy,7,5,FALSE
27,32,audio/9_Pain_(Live_Version).mp3,angry,angry,7,2,TRUE
27,33,audio/3_Old_Blacktop.mp3,sad,sad,5,3,TRUE
27,34,audio/2_Incomplete.mp3,angry,angry,7,2,TRUE
27,35,audio/1_The_Sweetest.mp3,relaxed,relaxed,5,5,TRUE
27,36,audio/4_Destiny.mp3,relaxed,relaxed,5,4,TRUE
27,37,audio/24_Restless.mp3,happy,happy,5,5,TRUE
27,38,audio/16_Restless.mp3,happy,happy,5,5,TRUE
27,39,audio/5_Get_Lucky.mp3,happy,happy,6,5,TRUE
27,40,audio/25_Old_Blacktop.mp3,sad,sad,5,3,TRUE
27,41,audio/8_Restless.mp3,happy,happy,6,5,TRUE
28,0,audio/5_Love's_Requiem.mp3,sad,sad,1,1,TRUE
28,1,audio/12_Skank_Down.mp3,happy,sad,1,1,FALSE
28,2,audio/1_Skinny_Love.mp3,sad,relaxed,1,1,FALSE
28,3,audio/1_The_Sweetest.mp3,relaxed,happy,1,1,FALSE
28,4,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,1,1,TRUE
28,5,audio/4_Come_On_Baby.mp3,relaxed,angry,1,1,FALSE
28,6,audio/21_Skank_Down.mp3,happy,angry,1,1,FALSE
28,7,audio/5_Valerie.mp3,happy,relaxed,1,1,FALSE
28,8,audio/7_Here_Today.mp3,sad,angry,1,1,FALSE
28,9,audio/15_Here_Today.mp3,sad,sad,1,1,TRUE
28,10,audio/2_Blood_On_The_Ground.mp3,angry,angry,1,1,TRUE
28,11,audio/13_Boser_Wolf.mp3,sad,angry,1,1,FALSE
28,12,audio/7_Digital.mp3,relaxed,angry,1,1,FALSE
28,13,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,angry,1,1,FALSE
28,14,audio/23_Inside.mp3,sad,angry,1,1,FALSE
28,15,audio/9_Pain_(Live_Version).mp3,angry,relaxed,1,1,FALSE
28,16,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,angry,1,1,FALSE
28,17,audio/2_Love's_Requiem.mp3,sad,relaxed,1,1,FALSE
28,18,audio/28_Valerie.mp3,happy,sad,1,1,FALSE
28,19,audio/1_Be_Happy.mp3,happy,angry,1,1,FALSE
28,20,audio/12_Skinny_Love.mp3,sad,none of these,1,1,FALSE
28,21,audio/3_Walk_on_the_wild_side.mp3,relaxed,angry,1,1,FALSE
28,22,audio/3_Old_Blacktop.mp3,sad,relaxed,1,1,FALSE
28,23,audio/25_Old_Blacktop.mp3,sad,relaxed,1,1,FALSE
28,24,audio/8_Restless.mp3,happy,sad,1,1,FALSE
28,25,audio/14_Get_Lucky.mp3,happy,angry,1,1,FALSE
28,26,audio/2_Sweet_Song.mp3,relaxed,angry,1,1,FALSE
28,27,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,happy,1,1,FALSE
28,28,audio/13_Motown_Junk.mp3,angry,angry,1,1,TRUE
28,29,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,1,1,TRUE
28,30,audio/2_Inside.mp3,sad,angry,1,1,FALSE
28,31,audio/26_Make_Light.mp3,happy,angry,1,1,FALSE
28,32,audio/16_Restless.mp3,happy,angry,1,1,FALSE
28,33,audio/4_Make_Light.mp3,happy,angry,1,1,FALSE
28,34,audio/2_Incomplete.mp3,angry,relaxed,1,1,FALSE
28,35,audio/11_Be_Happy.mp3,happy,angry,1,1,FALSE
28,36,audio/4_Mbube.mp3,relaxed,angry,1,1,FALSE
28,37,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,1,1,TRUE
28,38,audio/5_Get_Lucky.mp3,happy,relaxed,1,1,FALSE
28,39,audio/4_Destiny.mp3,relaxed,happy,1,1,FALSE
28,40,audio/24_Restless.mp3,happy,relaxed,1,1,FALSE
28,41,audio/2_Boser_Wolf.mp3,sad,angry,1,1,FALSE
29,0,audio/28_Valerie.mp3,happy,happy,3,3,TRUE
29,1,audio/2_Sweet_Song.mp3,relaxed,happy,4,4,FALSE
29,2,audio/2_Love's_Requiem.mp3,sad,happy,4,4,FALSE
29,3,audio/2_Incomplete.mp3,angry,angry,4,4,TRUE
29,4,audio/5_Love's_Requiem.mp3,sad,happy,4,4,FALSE
29,5,audio/1_Skinny_Love.mp3,sad,sad,4,4,TRUE
29,6,audio/12_Skinny_Love.mp3,sad,sad,4,4,TRUE
29,7,audio/25_Old_Blacktop.mp3,sad,angry,4,4,FALSE
29,8,audio/21_Skank_Down.mp3,happy,angry,4,4,FALSE
29,9,audio/2_Boser_Wolf.mp3,sad,happy,4,4,FALSE
29,10,audio/12_Fire_And_Rain_(LP_Version).mp3,sad,relaxed,4,4,FALSE
29,11,audio/11_Be_Happy.mp3,happy,angry,4,4,FALSE
29,12,audio/9_Pain_(Live_Version).mp3,angry,angry,4,4,TRUE
29,13,audio/3_Walk_on_the_wild_side.mp3,relaxed,sad,4,4,FALSE
29,14,audio/15_Bunkertor_7_(German_Texture).mp3,angry,angry,4,4,TRUE
29,15,audio/3_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,4,4,TRUE
29,16,audio/3_Old_Blacktop.mp3,sad,angry,4,4,FALSE
29,17,audio/12_Skank_Down.mp3,happy,happy,4,4,TRUE
29,18,audio/15_Here_Today.mp3,sad,angry,4,4,FALSE
29,19,audio/8_Restless.mp3,happy,happy,4,4,TRUE
29,20,audio/5_Get_Lucky.mp3,happy,sad,4,4,FALSE
29,21,audio/13_Motown_Junk.mp3,angry,happy,4,4,FALSE
29,22,audio/26_It_Only_Hurts_When_I'm_Breathing.mp3,sad,sad,4,4,TRUE
29,23,audio/4_Mbube.mp3,relaxed,angry,4,4,FALSE
29,24,audio/8_Fire_And_Rain__(LP_Version).mp3,sad,angry,4,4,FALSE
29,25,audio/5_Valerie.mp3,happy,angry,4,4,FALSE
29,26,audio/2_Inside.mp3,sad,sad,4,4,TRUE
29,27,audio/1_The_Sweetest.mp3,relaxed,happy,4,4,FALSE
29,28,audio/13_Boser_Wolf.mp3,sad,happy,4,4,FALSE
29,29,audio/2_On_A_Slow_Boat_To_China.mp3,relaxed,relaxed,4,4,TRUE
29,30,audio/7_Digital.mp3,relaxed,sad,4,4,FALSE
29,31,audio/2_Blood_On_The_Ground.mp3,angry,relaxed,4,4,FALSE
29,32,audio/14_Get_Lucky.mp3,happy,angry,4,4,FALSE
29,33,audio/16_Restless.mp3,happy,angry,4,4,FALSE
29,34,audio/4_Come_On_Baby.mp3,relaxed,relaxed,4,4,TRUE
29,35,audio/4_Make_Light.mp3,happy,relaxed,4,4,FALSE
29,36,audio/7_Here_Today.mp3,sad,relaxed,4,4,FALSE
29,37,audio/23_Inside.mp3,sad,sad,4,4,TRUE
29,38,audio/24_Restless.mp3,happy,relaxed,4,4,FALSE
29,39,audio/1_Be_Happy.mp3,happy,sad,4,4,FALSE
29,40,audio/26_Make_Light.mp3,happy,sad,4,4,FALSE
29,41,audio/4_Destiny.mp3,relaxed,sad,4,4,FALSE
